#This file is automatically generated by https://freetv.fun and is mainly used to test the accuracy of our EPG.
#The following test channels are from public sharing on the Internet.
#freetv.fun does not provide or store any streaming media content.All channels are automatically collected from the network through crawlers, without any manual participation, just for testing purposes. Therefore, we do not guarantee the stability and legality of the channels, nor do we assume corresponding legal responsibilities. All legal responsibilities It should be the responsibility of the user and the source provider.
#If you don't know how to use it, or don't have time to test it, you can download this recommended app for testing.
#https://freetv.fun/app
#Generated on: 2026-07-15 09:00:02 UTC


#這個檔案是由https://freetv.fun自動生成的,僅僅只是用於測試epg的準確性.
#以下的測試頻道均為網路上的公開分享頻道.
#freetv.fun並不提供也不儲存任何的流媒體內容.所有的頻道都是由自動化系統通過網路自動收集而來,並沒有任何人工參與,僅僅只是為了測試.因此我們並不保證頻道的穩定性與合法性,我們也不承擔任何相關的法律責任.所有的法律責任與相關後果應由頻道的使用者與提供者自行承擔.
#如果您不知道如何使用這個檔案,或者並沒有時間進行測試,那麼您可以下載我們推薦的APP來進行測試.
#下載地址為https://freetv.fun/app
#生成時間: 2026-07-15 09:00:02 UTC


綜藝,#genre#
[HD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-15.m3u8
[HD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-4.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-6.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-8.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-10.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-11.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-17.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-18.m3u8
[SD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-20.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-21.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-22.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-24.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-25.m3u8
[BD]辽宁卫视,https://t.freetv.fun/live/liao-zhu-wei-shi-26.m3u8
[BD]辽宁都市,https://t.freetv.fun/live/liao-zhu-du-shi.m3u8
[HD]邢台综合,https://t.freetv.fun/live/xing-tai-zong-he.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-1.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-4.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-11.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-17.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi.m3u8
[VGA]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-10.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-25.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-21.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-2.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-3.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-6.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-7.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-8.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-9.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-13.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-14.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-15.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-16.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-18.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-19.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-20.m3u8
[SD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-22.m3u8
[BD]重庆卫视,https://t.freetv.fun/live/zhong-qing-wei-shi-23.m3u8
[SD]长春双阳综合,https://t.freetv.fun/live/chang-chun-shuang-yang-zong-he.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-6.m3u8
[HD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-8.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-1-1.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-2.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-17.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-3-1.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-4.m3u8
[SD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-5-1.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-10-1.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-11-1.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-12-1.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-13-1.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-14-1.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-15.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-16.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-18.m3u8
[BD]陕西卫视,https://t.freetv.fun/live/shan-xi-wei-shi-21.m3u8
[SD]陕西都市青春,https://t.freetv.fun/live/shan-xi-du-shi-qing-chun.m3u8
[HD]陕西都市青春,https://t.freetv.fun/live/shan-xi-du-shi-qing-chun-1.m3u8
[HD]陕西都市青春,https://t.freetv.fun/live/shan-xi-du-shi-qing-chun-2.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-2.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-9.m3u8
[HD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-3.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-4.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-6.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-7.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-20.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-5.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-16.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-17.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-18.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-1.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-8.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-10.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-13.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-14.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-15.m3u8
[SD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-19.m3u8
[BD]黑龙江卫视,https://t.freetv.fun/live/hei-long-jiang-wei-shi-21.m3u8
兒童,#genre#
[SD]cctv14,https://t.freetv.fun/live/cctv14.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-2.m3u8
[SD]cctv14,https://t.freetv.fun/live/cctv14-4.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-5.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-7.php
[BD]cctv14,https://t.freetv.fun/live/cctv14-8.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-9.m3u8
[VGA]cctv14,https://t.freetv.fun/live/cctv14-3.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-10.m3u8
[BD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-1.m3u8
[BD]cctv14,https://t.freetv.fun/live/cctv14-6.m3u8
[HD]cctv14少儿,https://t.freetv.fun/live/cctv14shao-er.m3u8
[HD]cctv14少儿,https://t.freetv.fun/live/cctv14shao-er-1.m3u8
[HD]cctv-14hd,https://t.freetv.fun/live/cctv-14hd-1.m3u8
[BD]cctv-14hd,https://t.freetv.fun/live/cctv-14hd-2.m3u8
[SD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-2.m3u8
[SD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-3.m3u8
[BD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-4.m3u8
[SD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-5.m3u8
[SD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-6.m3u8
[SD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-7.m3u8
[HD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-8.m3u8
[SD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-9.m3u8
[HD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-10.m3u8
[BD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-11.m3u8
[HD]cctv-14少儿,https://t.freetv.fun/live/cctv-14shao-er-12.m3u8
[BD]cctv-14hd,https://t.freetv.fun/live/cctv-14hd-4.m3u8
[VGA]cctv14-少儿,https://t.freetv.fun/live/cctv14-shao-er-4.m3u8
[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-2.m3u8
[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-4.m3u8
[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong.m3u8
[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-3.m3u8
[SD]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-5.m3u8
[VGA]优漫卡通,https://t.freetv.fun/live/you-man-qia-tong-6.m3u8
[SD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang.m3u8
[BD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang-9.m3u8
[SD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang-1.m3u8
[BD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang-2.m3u8
[SD]动漫秀场,https://t.freetv.fun/live/dong-man-xiu-chang-4.m3u8
[SD]哈哈炫动,https://t.freetv.fun/live/ha-ha-xuan-dong.m3u8
[SD]哈哈炫动,https://t.freetv.fun/live/ha-ha-xuan-dong-1.m3u8
[SD]哈哈炫动,https://t.freetv.fun/live/ha-ha-xuan-dong-2.m3u8
[SD]哈哈炫动,https://t.freetv.fun/live/ha-ha-xuan-dong-3.m3u8
[HD]哈哈炫动,https://t.freetv.fun/live/ha-ha-xuan-dong-4.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-2.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-8.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-1.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-3.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-5.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-6.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-9.m3u8
[VGA]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-10.m3u8
[SD]嘉佳卡通,https://t.freetv.fun/live/jia-jia-qia-tong-11.m3u8
[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er.m3u8
[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-1.m3u8
[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-2.m3u8
[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-3.m3u8
[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-7.m3u8
[BD]广东少儿,https://t.freetv.fun/live/yan-dong-shao-er-9.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-1.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-2.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-3.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-7.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-9.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-12.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-13.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-14.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-15.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-16.m3u8
[BD]广东少儿高清,https://t.freetv.fun/live/yan-dong-shao-er-gao-qing-17.m3u8
[BD]浙江少儿,https://t.freetv.fun/live/zhe-jiang-shao-er-1.m3u8
[VGA]浙江少儿,https://t.freetv.fun/live/zhe-jiang-shao-er-6.m3u8
[VGA]浙江少儿,https://t.freetv.fun/live/zhe-jiang-shao-er.m3u8
[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong.m3u8
[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-1.m3u8
[VGA]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-2.m3u8
[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-4.m3u8
[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-5.m3u8
[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-9.m3u8
[BD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-3.m3u8
[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-6.m3u8
[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-7.m3u8
[SD]金鹰卡通,https://t.freetv.fun/live/jin-ying-qia-tong-8.m3u8
知識,#genre#
[BD]cctv9,https://t.freetv.fun/live/cctv9.m3u8
[HD]cctv9,https://t.freetv.fun/live/cctv9-1.m3u8
[BD]cctv9,https://t.freetv.fun/live/cctv9-3.m3u8
[SD]cctv9,https://t.freetv.fun/live/cctv9-4.m3u8
[HD]cctv9,https://t.freetv.fun/live/cctv9-5.m3u8
[HD]cctv9,https://t.freetv.fun/live/cctv9-6.php
[BD]cctv9,https://t.freetv.fun/live/cctv9-8.m3u8
[BD]cctv9,https://t.freetv.fun/live/cctv9-2.m3u8
[SD]cctv9,https://t.freetv.fun/live/cctv9-11.m3u8
[BD]cctv9,https://t.freetv.fun/live/cctv9-12.m3u8
[HD]cctv9纪录,https://t.freetv.fun/live/cctv9ji-lu.m3u8
[HD]cctv9纪录,https://t.freetv.fun/live/cctv9ji-lu-1.m3u8
[BD]cctv-9hd,https://t.freetv.fun/live/cctv-9hd-2.m3u8
[HD]cctv-9hd,https://t.freetv.fun/live/cctv-9hd-3.m3u8
[BD]cctv-9hd,https://t.freetv.fun/live/cctv-9hd-4.m3u8
[HD]cctv9hd,https://t.freetv.fun/live/cctv9hd-1.m3u8
[BD]cgtn documentary,https://t.freetv.fun/live/cgtn-documentary.m3u8
[BD]cgtn documentary,https://t.freetv.fun/live/cgtn-documentary-1.m3u8
[BD]cgtn documentary,https://t.freetv.fun/live/cgtn-documentary-2.m3u8
[SD]cgtn documentary (1080p),https://t.freetv.fun/live/cgtn-documentary-1080p.m3u8
[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi.m3u8
[VGA]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-1.m3u8
[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-2.m3u8
[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-3.m3u8
[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-4.m3u8
[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-5.m3u8
[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-6.m3u8
[BD]金鹰纪实,https://t.freetv.fun/live/jin-ying-ji-shi-7.m3u8
電影,#genre#
[BD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu-3.m3u8
[SD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu-5.m3u8
[SD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu-6.m3u8
[SD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu-7.m3u8
[BD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu-8.m3u8
[BD]cctv-11戏曲,https://t.freetv.fun/live/cctv-11xi-qu-9.m3u8
[BD]cctv11,https://t.freetv.fun/live/cctv11.m3u8
[SD]cctv11,https://t.freetv.fun/live/cctv11-2.m3u8
[BD]cctv11,https://t.freetv.fun/live/cctv11-5.m3u8
[SD]cctv11,https://t.freetv.fun/live/cctv11-6.m3u8
[SD]cctv11,https://t.freetv.fun/live/cctv11-1.m3u8
[BD]cctv11,https://t.freetv.fun/live/cctv11-7.m3u8
[BD]cctv11,https://t.freetv.fun/live/cctv11-9.m3u8
[BD]cctv11,https://t.freetv.fun/live/cctv11-10.m3u8
[SD]cctv11,https://t.freetv.fun/live/cctv11-16.m3u8
[HD]cctv11戏曲,https://t.freetv.fun/live/cctv11xi-qu.m3u8
[BD]cctv11-戏曲,https://t.freetv.fun/live/cctv11-xi-qu.m3u8
[HD]cctv11戏曲,https://t.freetv.fun/live/cctv11xi-qu-1.m3u8
[VGA]cctv11-戏曲,https://t.freetv.fun/live/cctv11-xi-qu-1.m3u8
[BD]cctv-11,https://t.freetv.fun/live/cctv-11-2.m3u8
[VGA]cctv11-戏曲,https://t.freetv.fun/live/cctv11-xi-qu-3.m3u8
[BD]cctv-11hd,https://t.freetv.fun/live/cctv-11hd-1.m3u8
[BD]cctv-11hd,https://t.freetv.fun/live/cctv-11hd-3.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6-4.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6-5.php
[BD]cctv6,https://t.freetv.fun/live/cctv6-6.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6-7.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6-13.m3u8
[SD]cctv6,https://t.freetv.fun/live/cctv6-11.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6-12.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6-2.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6-3.m3u8
[SD]cctv6,https://t.freetv.fun/live/cctv6-8.m3u8
[BD]cctv6,https://t.freetv.fun/live/cctv6-10.m3u8
[HD]cctv6电影,https://t.freetv.fun/live/cctv6dian-ying.m3u8
[HD]cctv6电影,https://t.freetv.fun/live/cctv6dian-ying-1.m3u8
[BD]cctv-6hd,https://t.freetv.fun/live/cctv-6hd-1.m3u8
[HD]cctv-6hd,https://t.freetv.fun/live/cctv-6hd-3.m3u8
[HD]cctv-6hd,https://t.freetv.fun/live/cctv-6hd-4.m3u8
[BD]cctv-6,https://t.freetv.fun/live/cctv-6-3.m3u8
[HD]cctv6hd,https://t.freetv.fun/live/cctv6hd-1.m3u8
[SD]cctv8,https://t.freetv.fun/live/cctv8.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-2.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-4.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-9.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-1.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-3.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-5.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-6.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-8.m3u8
[BD]cctv8,https://t.freetv.fun/live/cctv8-10.m3u8
[SD]cctv8,https://t.freetv.fun/live/cctv8-11.m3u8
[HD]cctv8hd,https://t.freetv.fun/live/cctv8hd-1.m3u8
[HD]cctv第一剧场,https://t.freetv.fun/live/cctvdi-yi-ju-chang-2.m3u8
[BD]cctv-第一剧场,https://t.freetv.fun/live/cctv-di-yi-ju-chang-1.m3u8
[BD]cctv-第一剧场,https://t.freetv.fun/live/cctv-di-yi-ju-chang-2.m3u8
[VGA]cctv-第一剧场,https://t.freetv.fun/live/cctv-di-yi-ju-chang-3.m3u8
[BD]cctv-第一剧场,https://t.freetv.fun/live/cctv-di-yi-ju-chang-4.m3u8
[BD]cctv-第一剧场,https://t.freetv.fun/live/cctv-di-yi-ju-chang-5.m3u8
[BD]cctv第一剧场-,https://t.freetv.fun/live/cctvdi-yi-ju-chang.m3u8
[BD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying.m3u8
[BD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-2.m3u8
[BD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-3.m3u8
[BD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-6.m3u8
[BD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-7.m3u8
[BD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-1.m3u8
[BD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying-5.m3u8
[BD]CHC动作电影 *$,https://t.freetv.fun/live/chcdong-zuo-dian-ying-4.m3u8
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-1.m3u8
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-2.m3u8
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-4.m3u8
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-5.m3u8
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan.m3u8
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-3.m3u8
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-6.m3u8
[HD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-7.m3u8
[BD]CHC家庭影院 *$,https://t.freetv.fun/live/chcjia-ting-ying-yuan-8.m3u8
[HD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying.m3u8
[BD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-6.m3u8
[HD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-1.m3u8
[BD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-3.m3u8
[BD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-4.m3u8
[BD]chc影迷电影,https://t.freetv.fun/live/chcying-mi-dian-ying-5.m3u8
[BD]上虞文化影院,https://t.freetv.fun/live/shang-yu-wen-hua-ying-yuan-2.m3u8zzhed
[VGA]哈尔滨影视,https://t.freetv.fun/live/ha-er-bin-ying-shi-1.m3u8
[VGA]哈尔滨影视,https://t.freetv.fun/live/ha-er-bin-ying-shi-4.m3u8
[BD]安徽影视,https://t.freetv.fun/live/an-hui-ying-shi-2.m3u8
[VGA]广东影视,https://t.freetv.fun/live/yan-dong-ying-shi-1.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-1.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-2.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-3.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-5.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-6.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-7.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-8.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-9.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-10.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-11.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-12.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-13.m3u8
[BD]广东影视高清,https://t.freetv.fun/live/yan-dong-ying-shi-gao-qing-16.m3u8
[SD]东方影视,https://t.freetv.fun/live/dong-fang-ying-shi.m3u8
[VGA]江苏影视,https://t.freetv.fun/live/jiang-su-ying-shi-2.m3u8
[HD]绍兴文化影视,https://t.freetv.fun/live/shao-xing-wen-hua-ying-shi-1.m3u8
[HD]绍兴文化影院,https://t.freetv.fun/live/shao-xing-wen-hua-ying-yuan-2.m3u8
[HD]绍兴文化影视,https://t.freetv.fun/live/shao-xing-wen-hua-ying-shi-1.m3u8
[BD]辽宁影视剧,https://t.freetv.fun/live/liao-zhu-ying-shi-ju.m3u8
[HD]云南影视,rtmp://hwzbout.yntv.net/62hdvf/utrat7
音樂,#genre#
[SD]cctv15,https://t.freetv.fun/live/cctv15-1.m3u8
[SD]cctv15,https://t.freetv.fun/live/cctv15-2.m3u8
[BD]cctv15,https://t.freetv.fun/live/cctv15-4.m3u8
[BD]cctv15,https://t.freetv.fun/live/cctv15-6.php
[BD]cctv15,https://t.freetv.fun/live/cctv15-12.m3u8
[BD]cctv15,https://t.freetv.fun/live/cctv15-13.m3u8
[VGA]cctv15,https://t.freetv.fun/live/cctv15.m3u8
[BD]cctv15,https://t.freetv.fun/live/cctv15-7.m3u8
[VGA]cctv15,https://t.freetv.fun/live/cctv15-3.m3u8
[BD]cctv15,https://t.freetv.fun/live/cctv15-5.m3u8
[BD]cctv15,https://t.freetv.fun/live/cctv15-8.m3u8
[SD]cctv15,https://t.freetv.fun/live/cctv15-9.m3u8
